order_id,delivery_date,load_weight,distance_km,estimated_time_hours,actual_time_hours,region,weather_condition,delivery_status,carrier
ORD1927,2023-10-24,56.47,146.5,12.9,54.8,South,Rainy,Cancelled,Carrier_19
ORD3763,2023-02-07,,220.8,38.4,,North,,Delivered,Carrier_5
ORD8364,2023-12-07,773.82,37.1,31.1,,East,Rainy,Cancelled,Carrier_1
ORD7759,2023-06-25,906.26,365.0,33.7,31.3,West,,Cancelled,Carrier_13
ORD9410,2023-01-24,565.37,393.0,4.2,,South,Snowy,Cancelled,Carrier_39
ORD8347,2023-07-31,742.89,106.0,12.1,16.9,East,,Delivered,Carrier_44
ORD1494,2023-11-02,685.82,418.3,14.3,57.4,South,Rainy,Delivered,Carrier_32
ORD1128,2023-01-05,832.62,161.6,27.9,28.8,West,,Delayed,Carrier_20
ORD3194,2023-05-20,376.06,438.4,11.1,10.8,North,Rainy,Delivered,Carrier_38
ORD8156,2023-04-17,247.11,122.6,27.2,16.7,East,,Delayed,Carrier_1
ORD1053,2023-07-22,522.11,446.2,45.7,23.4,South,Sunny,Delivered,Carrier_3
ORD6067,2023-01-23,,414.9,17.4,3.4,West,Rainy,Delivered,Carrier_23
ORD1433,2023-01-08,845.42,426.4,33.6,22.8,Central,Snowy,Delayed,Carrier_43
ORD3263,2023-07-20,615.19,343.0,21.8,49.3,South,Sunny,Cancelled,Carrier_35
ORD6795,2023-11-08,433.65,154.5,1.1,39.5,East,,Delivered,Carrier_29
ORD1208,2023-06-04,71.23,90.2,2.6,56.5,East,,Delivered,Carrier_19
ORD5399,2023-02-11,94.19,351.0,20.2,51.6,East,Rainy,Delayed,Carrier_3
ORD9592,2023-07-19,467.23,40.9,39.2,38.4,West,Rainy,Delayed,Carrier_30
ORD7439,2023-07-01,124.07,64.4,25.7,42.6,South,Snowy,Delayed,Carrier_1
ORD9960,2023-05-25,728.01,197.0,14.9,42.6,East,,Delayed,Carrier_42
ORD8282,2023-11-13,684.26,83.8,29.8,17.0,South,Rainy,Delivered,Carrier_8
ORD9077,2023-06-26,,353.2,45.5,3.4,North,,Delayed,Carrier_50
ORD5370,2023-12-28,296.81,95.6,20.7,41.0,Central,Rainy,Cancelled,Carrier_17
ORD7248,2023-10-29,537.19,284.2,17.2,56.7,East,Sunny,Delayed,Carrier_31
ORD4279,2023-12-11,,53.4,45.9,23.7,West,,Delivered,Carrier_47
ORD9664,2023-10-03,609.56,177.8,13.2,5.5,Central,,Delivered,Carrier_44
ORD5915,2023-11-25,61.53,308.7,13.3,23.2,North,Sunny,Delivered,Carrier_45
ORD1611,2023-01-13,328.13,346.7,37.0,45.9,North,Snowy,Delayed,Carrier_10
ORD8451,2023-06-01,234.42,68.5,36.0,22.4,North,Snowy,Cancelled,Carrier_29
ORD1506,2023-01-06,654.46,421.3,19.1,56.2,Central,Sunny,Delivered,Carrier_1
ORD4572,2023-08-19,416.69,330.0,44.6,52.8,West,Sunny,Delayed,Carrier_12
ORD9297,2023-12-27,346.41,,30.6,21.1,South,Sunny,Delayed,Carrier_3
ORD6907,2023-11-30,577.71,415.3,1.4,30.7,Central,Snowy,Delivered,Carrier_25
ORD3408,2023-03-09,846.08,250.9,19.8,23.0,North,Snowy,Delivered,Carrier_2
ORD8230,2023-07-19,401.24,110.2,11.3,43.7,South,,Delivered,Carrier_46
ORD5229,2023-11-12,891.71,430.2,18.4,39.6,Central,Snowy,Delivered,Carrier_37
ORD2395,2023-12-23,761.71,,39.6,53.2,Central,Sunny,Delivered,Carrier_12
ORD8320,2023-12-08,693.26,466.3,12.5,25.8,North,Rainy,Delayed,Carrier_46
ORD9029,2023-05-11,454.68,45.7,42.0,51.2,South,,Delayed,Carrier_18
ORD2180,2023-06-13,434.83,155.4,37.5,23.8,South,Rainy,Delayed,Carrier_18
ORD7878,2023-01-18,,198.1,12.3,32.2,East,Rainy,Delayed,Carrier_15
ORD6622,2023-10-20,737.46,101.9,42.5,,Central,,Cancelled,Carrier_49
ORD7487,2023-07-16,195.01,468.9,27.9,50.0,Central,Rainy,Delayed,Carrier_40
ORD3081,2023-09-08,991.51,,35.1,58.9,West,Snowy,Cancelled,Carrier_27
ORD6190,2023-09-15,,379.9,12.5,40.6,North,Snowy,Cancelled,Carrier_39
ORD9648,2023-10-16,553.27,72.4,8.7,44.1,Central,Snowy,Delivered,Carrier_19
ORD1370,2023-08-19,145.16,142.5,41.0,41.9,East,Rainy,Cancelled,Carrier_9
ORD8970,2023-02-02,987.41,436.0,8.1,34.6,North,,Delayed,Carrier_49
ORD3636,2023-05-13,625.87,17.1,3.6,48.7,West,Rainy,Delivered,Carrier_43
ORD9450,2023-11-06,581.22,356.1,24.8,12.9,North,,Delayed,Carrier_18
ORD8168,2023-11-19,573.83,174.6,46.8,27.1,North,Snowy,Delivered,Carrier_30
ORD6923,2023-05-02,293.86,274.2,13.2,50.6,South,Rainy,Cancelled,Carrier_21
ORD9069,2023-01-21,528.67,406.1,5.2,43.1,Central,Sunny,Delivered,Carrier_3
ORD3538,2023-02-17,944.55,282.6,32.6,32.1,North,Snowy,Delayed,Carrier_47
ORD2927,2023-03-24,,278.6,46.4,22.1,South,Sunny,Cancelled,Carrier_38
ORD2923,2023-04-19,558.11,16.2,29.9,35.2,West,Snowy,Cancelled,Carrier_3
ORD1678,2023-03-26,838.85,188.0,45.2,9.8,South,,Cancelled,Carrier_3
ORD8844,2023-02-07,,,29.3,6.2,East,Snowy,Cancelled,Carrier_42
ORD3676,2023-09-03,936.45,148.7,6.2,39.7,North,Snowy,Delayed,Carrier_38
ORD5451,2023-01-21,220.39,481.4,41.9,52.6,West,Sunny,Cancelled,Carrier_30
ORD7506,2023-11-20,693.99,252.6,28.2,55.4,West,Rainy,Delivered,Carrier_7
ORD3296,2023-11-29,639.54,116.7,6.5,41.4,West,Snowy,Delayed,Carrier_4
ORD4009,2023-10-05,301.35,363.2,23.6,,West,,Delayed,Carrier_21
ORD7139,2023-02-06,457.04,367.5,43.0,11.6,North,Snowy,Delivered,Carrier_15
ORD5067,2023-04-03,325.37,114.1,15.0,35.8,East,Sunny,Cancelled,Carrier_6
ORD2154,2023-06-10,52.36,250.3,14.9,,East,Snowy,Cancelled,Carrier_15
ORD3048,2023-09-11,475.47,79.9,41.0,44.9,Central,Sunny,Delivered,Carrier_7
ORD3029,2023-10-13,554.86,255.7,6.4,8.3,Central,,Cancelled,Carrier_37
ORD4073,2023-09-21,793.54,480.3,27.6,31.5,West,,Delivered,Carrier_18
ORD4608,2023-03-23,445.51,324.9,15.5,32.6,Central,,Delayed,Carrier_41
ORD3337,2023-02-01,109.92,468.5,26.4,,West,Snowy,Cancelled,Carrier_11
ORD3108,2023-02-14,,10.9,38.5,6.4,South,Sunny,Delayed,Carrier_28
ORD2708,2023-06-12,938.87,69.0,47.2,38.2,West,Rainy,Cancelled,Carrier_36
ORD5485,2023-08-14,804.92,370.1,34.4,21.9,Central,Sunny,Delayed,Carrier_35
ORD8120,2023-03-29,65.19,361.2,40.4,34.4,Central,,Delivered,Carrier_4
ORD4418,2023-02-07,240.22,123.3,29.4,51.6,North,Sunny,Delayed,Carrier_11
ORD6037,2023-07-06,217.82,77.6,22.3,20.0,East,Rainy,Delivered,Carrier_36
ORD2926,2023-02-07,407.09,326.8,19.3,53.6,North,,Cancelled,Carrier_26
ORD6042,2023-05-31,587.88,411.6,13.1,19.9,South,,Delivered,Carrier_2
ORD6988,2023-05-13,90.15,63.5,28.8,56.2,East,Snowy,Delivered,Carrier_28
ORD7471,2023-07-17,698.75,,28.6,4.7,Central,Sunny,Cancelled,Carrier_33
ORD4974,2023-07-18,398.8,213.7,9.2,20.7,West,Sunny,Delivered,Carrier_3
ORD6643,2023-07-16,274.53,218.3,36.3,28.9,East,Rainy,Delayed,Carrier_17
ORD1319,2023-06-17,,223.6,26.7,56.0,Central,Rainy,Delayed,Carrier_8
ORD3178,2023-11-23,834.15,431.4,8.4,27.7,West,Snowy,Delayed,Carrier_36
ORD3672,2023-08-08,242.59,197.5,28.6,4.6,Central,Rainy,Cancelled,Carrier_34
ORD5786,2023-11-29,927.45,455.6,33.7,43.2,Central,Rainy,Delayed,Carrier_3
ORD1306,2023-05-03,,369.8,30.3,,North,,Cancelled,Carrier_2
ORD3123,2023-02-14,594.09,,8.2,38.1,Central,Sunny,Cancelled,Carrier_31
ORD7015,2023-08-30,839.37,85.9,20.3,,West,Snowy,Delivered,Carrier_14
ORD7749,2023-09-19,554.69,146.9,18.8,38.8,South,Sunny,Delayed,Carrier_30
ORD2481,2023-01-11,210.47,366.7,18.4,29.9,East,Snowy,Delayed,Carrier_15
ORD6367,2023-02-14,942.54,316.2,24.1,52.6,South,,Delayed,Carrier_1
ORD7354,2023-08-02,,337.2,14.3,53.1,West,Rainy,Cancelled,Carrier_40
ORD9577,2023-01-07,,201.4,46.6,39.7,Central,Sunny,Delayed,Carrier_30
ORD4676,2023-12-22,415.84,332.2,12.9,21.2,South,Sunny,Cancelled,Carrier_14
ORD6187,2023-06-07,692.86,249.0,13.8,46.7,West,,Delayed,Carrier_34
ORD8170,2023-08-29,656.86,232.8,25.3,41.3,East,Snowy,Cancelled,Carrier_47
ORD3906,2023-11-22,253.85,145.1,20.7,9.3,South,Sunny,Delayed,Carrier_16
ORD2412,2023-03-22,158.43,265.6,19.8,36.7,East,,Delivered,Carrier_20
ORD7853,2023-07-28,778.3,373.9,29.9,55.7,Central,Rainy,Delayed,Carrier_46
ORD7783,2023-11-24,,447.9,40.0,,North,Snowy,Delivered,Carrier_26
ORD9565,2023-03-19,991.12,,13.9,35.7,North,Rainy,Cancelled,Carrier_44
ORD5144,2023-01-14,519.01,133.3,23.9,12.3,South,Sunny,Delayed,Carrier_11
ORD4750,2023-08-25,389.02,,25.5,47.6,West,Rainy,Delayed,Carrier_43
ORD2466,2023-06-14,627.96,229.1,23.0,16.8,Central,,Delayed,Carrier_21
ORD5675,2023-05-18,741.67,374.8,26.0,8.7,South,Snowy,Delayed,Carrier_34
ORD1627,2023-09-19,407.0,428.8,12.5,44.0,East,Sunny,Cancelled,Carrier_49
ORD4752,2023-05-22,834.68,50.6,29.3,55.8,East,Sunny,Delivered,Carrier_24
ORD6328,2023-07-05,619.44,192.0,8.7,6.1,North,Rainy,Delayed,Carrier_44
ORD7577,2023-11-21,852.03,256.0,43.6,36.5,North,Rainy,Cancelled,Carrier_6
ORD3277,2023-07-18,617.79,449.0,9.7,22.3,Central,Snowy,Cancelled,Carrier_20
ORD9693,2023-05-22,188.95,97.1,31.7,27.7,West,Snowy,Cancelled,Carrier_9
ORD5408,2023-12-18,958.4,157.2,33.3,12.5,Central,Sunny,Delivered,Carrier_50
ORD6618,2023-07-13,179.47,143.2,4.8,43.7,East,Rainy,Delayed,Carrier_28
ORD8973,2023-11-30,470.62,351.2,43.6,37.8,Central,Rainy,Delivered,Carrier_8
ORD7026,2023-04-17,734.02,304.2,25.0,49.5,East,Sunny,Delayed,Carrier_16
ORD6807,2023-11-24,,245.8,45.2,41.5,Central,,Delayed,Carrier_13
ORD5975,2023-04-17,197.46,465.7,39.7,25.5,West,Snowy,Delayed,Carrier_20
ORD5478,2023-03-16,869.15,451.8,4.4,31.2,Central,,Delayed,Carrier_24
ORD1637,2023-05-08,362.71,200.9,47.3,,South,,Delayed,Carrier_12
ORD7290,2023-11-16,516.38,133.7,34.8,34.0,South,,Delayed,Carrier_33
ORD3157,2023-11-09,,346.2,9.5,39.9,West,Rainy,Delivered,Carrier_37
ORD7858,2023-11-07,995.35,31.9,43.2,9.5,Central,Sunny,Delivered,Carrier_20
ORD9027,2023-07-25,320.49,320.2,18.9,55.6,East,Snowy,Delivered,Carrier_12
ORD4833,2023-03-27,917.61,19.1,21.7,14.9,North,Sunny,Delayed,Carrier_46
ORD7829,2023-05-21,214.99,178.7,1.8,14.5,Central,Sunny,Delayed,Carrier_15
ORD9609,2023-01-24,749.87,363.4,1.9,34.4,Central,Sunny,Delivered,Carrier_12
ORD9324,2023-08-13,106.05,42.9,4.0,52.7,West,Snowy,Delivered,Carrier_32
ORD6026,2023-03-18,854.78,72.1,28.5,47.1,South,Rainy,Delivered,Carrier_41
ORD2673,2023-11-29,819.73,118.1,28.4,,South,Snowy,Delivered,Carrier_5
ORD8127,2023-08-11,891.45,476.7,30.6,42.0,Central,,Cancelled,Carrier_35
ORD1481,2023-02-11,771.45,159.0,26.5,8.6,Central,,Delivered,Carrier_49
ORD1480,2023-05-22,481.63,391.1,14.3,35.5,North,Snowy,Cancelled,Carrier_29
ORD7106,2023-06-26,903.29,258.3,12.0,10.9,North,Rainy,Cancelled,Carrier_31
ORD6555,2023-05-25,428.32,182.9,26.2,52.0,North,Rainy,Delivered,Carrier_46
ORD5071,2023-10-18,686.17,248.0,2.3,55.0,South,Rainy,Cancelled,Carrier_16
ORD6437,2023-02-07,573.51,,23.7,21.5,West,Rainy,Cancelled,Carrier_40
ORD4155,2023-02-16,291.85,152.0,36.8,8.7,West,Snowy,Delivered,Carrier_18
ORD9980,2023-06-24,77.96,460.9,46.9,12.1,East,Snowy,Cancelled,Carrier_22
ORD2103,2023-03-28,99.98,90.5,11.6,5.0,West,Sunny,Cancelled,Carrier_11
ORD1165,2023-05-30,90.73,406.4,24.0,13.7,South,Snowy,Cancelled,Carrier_30
ORD7092,2023-03-07,,247.6,23.0,13.6,North,Rainy,Cancelled,Carrier_33
ORD1829,2023-05-07,675.35,202.9,46.0,2.1,West,Snowy,Delayed,Carrier_50
ORD7900,2023-04-18,579.34,140.5,36.4,4.8,Central,Snowy,Delayed,Carrier_36
ORD2636,2023-06-30,256.69,177.6,19.2,59.9,Central,Rainy,Delivered,Carrier_11
ORD8608,2023-03-18,784.73,189.4,28.1,55.6,South,Rainy,Delayed,Carrier_15
ORD6278,2023-10-20,301.1,46.8,9.1,15.9,East,,Delivered,Carrier_40
ORD3120,2023-02-10,744.2,101.5,40.6,57.4,North,,Cancelled,Carrier_41
ORD3982,2023-08-22,537.74,214.2,30.6,56.6,West,Rainy,Delayed,Carrier_21
ORD3116,2023-09-03,719.93,290.4,20.8,42.3,Central,Sunny,Cancelled,Carrier_22
ORD4353,2023-04-20,,95.2,16.1,31.5,West,Sunny,Cancelled,Carrier_22
ORD8572,2023-03-01,222.9,132.6,22.6,50.3,West,,Cancelled,Carrier_15
ORD3051,2023-01-23,70.99,125.3,41.1,54.2,West,Rainy,Cancelled,Carrier_31
ORD7343,2023-11-28,766.82,411.9,25.9,17.6,South,,Cancelled,Carrier_2
ORD3042,2023-08-31,628.91,339.3,30.3,43.0,East,Sunny,Cancelled,Carrier_24
ORD6145,2023-07-06,953.34,377.3,43.6,53.6,Central,Sunny,Delivered,Carrier_32
ORD6851,2023-10-28,987.96,197.8,1.4,55.7,East,Rainy,Delayed,Carrier_12
ORD8704,2023-12-21,270.76,97.0,39.1,16.7,North,Rainy,Cancelled,Carrier_33
ORD7185,2023-12-09,280.12,416.6,15.8,9.7,West,Snowy,Delivered,Carrier_38
ORD2286,2023-10-02,667.57,386.6,7.4,54.0,East,Sunny,Cancelled,Carrier_2
ORD9986,2023-04-04,108.67,141.3,14.3,44.9,South,Rainy,Delivered,Carrier_9
ORD5871,2023-03-12,178.57,324.2,26.3,,West,Snowy,Delayed,Carrier_24
ORD4912,2023-05-06,884.9,,32.9,28.2,North,Snowy,Cancelled,Carrier_50
ORD3493,2023-01-23,883.99,195.6,28.2,19.7,South,Snowy,Delayed,Carrier_17
ORD5280,2023-07-10,217.51,177.1,39.9,42.9,South,,Cancelled,Carrier_36
ORD8164,2023-03-21,242.24,135.7,11.7,10.9,North,Rainy,Delayed,Carrier_20
ORD4065,2023-01-08,317.09,,5.7,31.9,South,,Delayed,Carrier_18
ORD8240,2023-05-15,343.49,462.6,40.5,13.9,West,Rainy,Delayed,Carrier_33
ORD5298,2023-03-04,597.75,175.9,1.6,46.6,North,Sunny,Delayed,Carrier_6
ORD9979,2023-02-13,,167.7,4.7,33.7,South,Rainy,Delivered,Carrier_11
ORD9503,2023-01-27,338.6,91.6,7.6,53.9,East,Sunny,Cancelled,Carrier_39
ORD8909,2023-05-15,556.09,109.3,23.1,42.0,East,Rainy,Delivered,Carrier_39
ORD1775,2023-11-23,,28.8,15.9,8.2,South,Snowy,Delayed,Carrier_7
ORD8182,2023-09-16,293.87,,26.1,4.4,East,,Delivered,Carrier_3
ORD7693,2023-06-11,382.14,494.9,39.7,28.3,North,Snowy,Delivered,Carrier_34
ORD5790,2023-12-11,798.27,464.9,11.0,50.3,Central,Sunny,Cancelled,Carrier_21
ORD9001,2023-04-01,886.94,320.5,7.7,,North,Snowy,Delayed,Carrier_8
ORD2107,2023-11-17,573.84,,35.1,1.4,East,Sunny,Cancelled,Carrier_42
ORD9841,2023-11-10,792.92,246.0,30.6,55.9,Central,Snowy,Delayed,Carrier_35
ORD9298,2023-04-30,,340.9,27.5,38.8,South,Sunny,Delivered,Carrier_35
ORD8693,2023-04-27,598.52,205.1,34.5,36.4,North,Snowy,Delivered,Carrier_37
ORD3268,2023-06-03,709.11,211.4,7.2,15.8,Central,Sunny,Cancelled,Carrier_21
ORD1302,2023-02-23,354.5,405.7,36.3,5.9,North,Sunny,Delivered,Carrier_34
ORD5944,2023-05-25,694.76,460.1,32.3,17.3,Central,Snowy,Cancelled,Carrier_33
ORD6885,2023-05-07,478.93,254.0,31.8,50.2,Central,Rainy,Delivered,Carrier_24
ORD5324,2023-07-22,,369.4,23.0,43.7,Central,Snowy,Cancelled,Carrier_43
ORD2289,2023-05-10,990.46,33.7,18.3,22.2,East,Snowy,Delayed,Carrier_16
ORD4723,2023-11-21,565.65,424.8,28.4,48.2,East,,Delivered,Carrier_20
ORD2405,2023-04-08,398.46,363.9,4.3,40.2,East,Rainy,Cancelled,Carrier_40
ORD7864,2023-07-23,763.0,470.9,2.6,20.8,East,Snowy,Delivered,Carrier_10
ORD6267,2023-05-26,507.03,,15.2,20.3,West,Snowy,Delayed,Carrier_41
ORD5563,2023-10-04,,259.6,39.1,22.0,East,,Cancelled,Carrier_39
ORD8147,2023-11-08,837.51,240.4,21.4,33.1,North,Sunny,Delivered,Carrier_26
ORD8451,2023-04-19,292.14,11.0,13.9,22.0,South,Rainy,Cancelled,Carrier_30
ORD9813,2023-08-01,283.23,203.5,3.5,42.8,Central,,Delivered,Carrier_2
ORD9854,2023-10-22,398.59,342.6,2.7,27.7,North,Rainy,Delivered,Carrier_21
ORD1492,2023-06-23,516.3,392.4,1.4,51.0,West,,Cancelled,Carrier_28
ORD1494,2023-12-26,398.09,179.8,47.2,20.6,North,Rainy,Delivered,Carrier_50
ORD2303,2023-01-22,,154.7,47.0,20.5,West,Sunny,Delivered,Carrier_7
ORD9521,2023-08-16,191.19,96.0,17.6,58.0,East,Snowy,Cancelled,Carrier_26
ORD5651,2023-12-02,479.11,116.7,31.4,21.8,North,Snowy,Delivered,Carrier_48
ORD7381,2023-04-20,,230.2,35.6,20.0,West,Rainy,Cancelled,Carrier_48
ORD4908,2023-07-08,99.54,223.6,8.1,,West,Snowy,Delayed,Carrier_37
ORD3004,2023-11-05,,199.6,7.8,36.4,East,Rainy,Delayed,Carrier_44
ORD1394,2023-09-03,235.65,,8.4,,South,,Delivered,Carrier_17
ORD7925,2023-07-17,393.8,137.3,1.4,42.7,South,Snowy,Delayed,Carrier_30
ORD2539,2023-02-27,178.91,28.6,20.5,48.6,East,Rainy,Cancelled,Carrier_6
ORD5496,2023-11-27,461.97,73.1,36.5,52.4,Central,Sunny,Delivered,Carrier_34
ORD9958,2023-04-27,350.05,69.7,29.3,26.1,East,Sunny,Cancelled,Carrier_16
ORD9649,2023-07-26,823.73,127.7,3.7,48.0,South,Rainy,Cancelled,Carrier_11
ORD8392,2023-01-10,210.17,195.5,1.3,55.4,North,Snowy,Cancelled,Carrier_1
ORD3281,2023-01-31,567.96,,5.4,54.3,East,Sunny,Delivered,Carrier_25
ORD8013,2023-08-05,,243.7,28.9,38.1,West,,Delayed,Carrier_33
ORD2078,2023-05-25,606.17,158.0,22.6,33.2,Central,,Delivered,Carrier_49
ORD8063,2023-05-03,898.08,99.1,46.0,35.9,West,,Cancelled,Carrier_45
ORD1836,2023-12-11,892.85,349.3,15.7,9.5,North,,Cancelled,Carrier_13
ORD6598,2023-11-24,170.28,163.7,3.1,39.8,Central,Snowy,Delayed,Carrier_22
ORD6162,2023-12-21,783.07,368.3,10.3,33.7,South,Snowy,Delivered,Carrier_30
ORD5587,2023-02-25,167.26,275.9,11.5,31.4,South,Sunny,Cancelled,Carrier_27
ORD3021,2023-08-01,692.91,416.6,11.3,34.4,East,Rainy,Delayed,Carrier_2
ORD6629,2023-12-11,659.56,14.6,35.1,42.0,North,,Delivered,Carrier_26
ORD1911,2023-12-29,581.12,452.5,15.4,42.7,West,Snowy,Delivered,Carrier_6
ORD6944,2023-01-16,477.82,285.7,26.1,,West,Snowy,Cancelled,Carrier_38
ORD6932,2023-07-19,262.26,199.1,45.8,40.5,South,,Cancelled,Carrier_11
ORD7133,2023-10-13,491.97,66.2,24.4,2.3,East,Snowy,Cancelled,Carrier_27
ORD1624,2023-12-27,,212.2,14.7,59.3,South,,Delivered,Carrier_30
ORD5223,2023-11-28,738.2,345.1,41.8,47.5,Central,Sunny,Delayed,Carrier_48
ORD9837,2023-04-02,946.2,182.4,44.8,24.1,North,Rainy,Delivered,Carrier_24
ORD4377,2023-12-06,387.44,111.2,42.1,33.5,South,Snowy,Cancelled,Carrier_35
ORD4832,2023-08-06,513.28,,29.4,33.5,West,Rainy,Cancelled,Carrier_32
ORD1076,2023-01-14,937.41,354.3,40.9,8.2,East,Rainy,Delivered,Carrier_13
ORD5753,2023-04-21,119.1,,2.0,40.7,South,Snowy,Delivered,Carrier_49
ORD1094,2023-05-23,554.56,354.6,9.8,39.9,West,Sunny,Cancelled,Carrier_44
ORD2420,2023-05-29,792.36,38.8,19.1,11.8,Central,Rainy,Delivered,Carrier_46
ORD7960,2023-04-16,137.08,289.6,2.7,44.5,East,Snowy,Delivered,Carrier_28
ORD7531,2023-07-12,,279.1,14.9,22.9,Central,,Delivered,Carrier_38
ORD1800,2023-10-09,539.09,263.9,14.0,,East,Rainy,Delayed,Carrier_23
ORD6466,2023-05-01,684.02,128.7,5.4,3.0,South,Sunny,Delayed,Carrier_2
ORD9168,2023-02-17,542.81,225.6,32.8,29.5,North,,Cancelled,Carrier_27
ORD5378,2023-07-29,703.06,96.5,3.7,27.1,East,Rainy,Delayed,Carrier_35
ORD9899,2023-11-15,219.63,442.2,5.1,40.3,North,,Cancelled,Carrier_48
ORD9448,2023-03-17,56.96,41.6,42.5,,East,Rainy,Delivered,Carrier_50
ORD1816,2023-11-22,186.78,90.0,17.0,59.9,Central,,Cancelled,Carrier_21
ORD3611,2023-10-30,340.66,292.6,12.1,8.3,South,Sunny,Cancelled,Carrier_31
ORD1044,2023-08-26,683.26,215.9,25.4,47.8,East,Rainy,Delayed,Carrier_23
ORD6444,2023-10-30,866.35,370.1,9.0,,East,,Delivered,Carrier_14
ORD9282,2023-04-20,,190.8,24.8,51.5,North,,Cancelled,Carrier_34
ORD2281,2023-05-03,305.27,389.9,29.9,18.0,Central,Snowy,Cancelled,Carrier_12
ORD6507,2023-04-16,436.76,,31.8,56.5,West,Rainy,Delivered,Carrier_19
ORD5715,2023-11-20,385.68,361.1,38.7,52.5,North,,Delivered,Carrier_35
ORD2883,2023-07-18,167.48,73.5,28.6,6.0,North,,Cancelled,Carrier_10
ORD7251,2023-02-09,104.1,310.9,35.5,1.0,South,Rainy,Delivered,Carrier_27
ORD7648,2023-04-11,565.58,,28.9,20.7,Central,,Delivered,Carrier_50
ORD5292,2023-04-20,625.67,,41.1,47.9,Central,Rainy,Delivered,Carrier_10
ORD3789,2023-04-05,754.25,443.9,28.0,41.9,South,Sunny,Delayed,Carrier_9
ORD7978,2023-03-19,,476.3,42.2,54.9,North,,Delivered,Carrier_41
ORD5866,2023-06-24,90.38,464.9,31.0,45.2,North,Rainy,Delivered,Carrier_19
ORD2203,2023-12-08,512.0,45.3,30.8,27.5,West,Snowy,Delivered,Carrier_4
ORD2751,2023-03-12,,,37.3,36.6,South,Snowy,Cancelled,Carrier_28
ORD4052,2023-07-30,682.32,88.6,11.3,18.2,West,Rainy,Delivered,Carrier_23
ORD3647,2023-09-20,,369.5,2.3,42.5,North,Sunny,Cancelled,Carrier_40
ORD2234,2023-10-04,570.09,227.8,34.0,39.0,East,Rainy,Delayed,Carrier_13
ORD6394,2023-11-10,988.78,159.5,5.4,9.2,East,,Delayed,Carrier_17
ORD9866,2023-08-11,793.11,129.6,14.3,54.9,Central,Sunny,Delayed,Carrier_41
ORD8554,2023-04-02,930.89,342.4,19.9,26.1,East,Snowy,Delivered,Carrier_13
ORD5875,2023-09-21,932.08,398.7,44.8,14.1,North,Rainy,Delivered,Carrier_7
ORD5817,2023-09-03,550.07,142.2,23.1,11.3,West,Snowy,Delayed,Carrier_15
ORD5413,2023-01-23,115.64,431.2,18.8,51.3,North,,Delayed,Carrier_24
ORD1394,2023-10-08,861.1,,28.9,45.0,West,Sunny,Cancelled,Carrier_13
ORD3251,2023-02-21,876.82,241.8,28.5,57.5,Central,,Delivered,Carrier_12
ORD4772,2023-08-18,,429.0,37.3,8.4,East,Rainy,Delayed,Carrier_39
ORD5585,2023-08-25,461.67,483.0,24.0,2.0,East,Rainy,Cancelled,Carrier_10
ORD8718,2023-03-07,787.13,145.4,12.6,35.4,South,,Cancelled,Carrier_5
ORD2288,2023-08-27,604.44,189.7,6.3,57.3,Central,Rainy,Delivered,Carrier_37
ORD9795,2023-11-03,892.27,344.1,35.3,51.5,West,Snowy,Delayed,Carrier_6
ORD7448,2023-12-20,533.48,126.1,43.2,4.3,South,Sunny,Delayed,Carrier_26
ORD7053,2023-04-11,821.27,336.7,11.3,32.1,West,Snowy,Cancelled,Carrier_40
ORD4306,2023-04-11,223.16,157.4,16.3,50.4,South,Snowy,Delivered,Carrier_9
ORD7635,2023-05-26,393.62,100.9,27.8,,North,Rainy,Delivered,Carrier_21
ORD7127,2023-07-24,613.89,394.4,34.1,50.5,North,Snowy,Delivered,Carrier_46
ORD1756,2023-09-07,540.18,35.9,4.7,14.8,South,Sunny,Cancelled,Carrier_28
ORD4315,2023-01-06,940.06,136.1,27.4,49.9,South,Rainy,Cancelled,Carrier_10
ORD6315,2023-03-09,609.46,,6.4,,South,,Cancelled,Carrier_38
ORD5496,2023-12-30,765.84,52.3,6.0,14.7,West,Sunny,Cancelled,Carrier_18
ORD2330,2023-01-09,367.88,109.5,4.9,40.3,Central,Rainy,Delivered,Carrier_26
ORD3869,2023-09-16,781.81,232.7,28.7,54.9,North,Snowy,Delayed,Carrier_42
ORD7053,2023-05-11,205.94,51.0,27.3,22.3,West,Sunny,Delayed,Carrier_31
ORD3377,2023-01-19,427.91,281.2,41.3,32.6,South,Sunny,Delivered,Carrier_16
ORD3762,2023-04-12,949.41,263.3,38.5,24.4,South,,Delivered,Carrier_28
ORD5037,2023-01-02,97.59,385.9,5.4,56.2,Central,Rainy,Delayed,Carrier_34
ORD2240,2023-06-18,,354.1,45.8,11.2,South,Snowy,Delivered,Carrier_44
ORD9944,2023-05-16,491.15,313.2,17.2,,Central,Sunny,Delivered,Carrier_42
ORD5974,2023-10-31,340.16,286.5,3.1,26.4,Central,,Cancelled,Carrier_17
ORD6372,2023-10-04,914.81,389.8,39.5,47.9,South,Rainy,Cancelled,Carrier_26
ORD9151,2023-10-20,954.32,148.7,4.6,27.5,East,Sunny,Delayed,Carrier_32
ORD2374,2023-05-16,892.16,231.6,45.2,,Central,,Delayed,Carrier_5
ORD2531,2023-10-12,906.32,208.8,28.7,58.2,South,,Cancelled,Carrier_35
