Transaction_ID,Store_ID,Category,Transaction_Amount,Quantity,Date,Customer_Age,Payment_Method
9387,32,Electronics,89.76,6,2023-12-19,66,Cash
9388,26,Sports,301.27,5,2023-08-23,27,Online Payment
9389,70,Sports,352.7,1,2023-01-24,53,Online Payment
9390,41,Electronics,189.59,1,2023-08-19,33,Credit Card
9391,67,Books,319.97,8,2023-12-11,32,Credit Card
9392,97,Sports,384.47,5,2023-09-23,35,Online Payment
9393,1,Home Goods,100.22,8,2023-06-10,23,Credit Card
9394,51,Home Goods,304.42,3,2023-01-22,64,Credit Card
9395,5,Sports,369.6,5,2023-10-07,59,Cash
9396,13,Groceries,184.95,2,2023-08-07,62,Online Payment
9397,19,Sports,89.62,8,2023-10-28,65,Debit Card
9398,12,Clothing,150.2,1,2023-08-21,60,Online Payment
9399,48,Books,467.21,5,2023-03-26,41,Online Payment
9400,25,Clothing,185.15,7,2023-11-26,40,Debit Card
9401,57,Electronics,62.77,5,2023-11-27,46,Online Payment
9402,35,Books,50.54,3,2023-11-04,64,Credit Card
9403,76,Books,98.44,4,2023-06-27,64,Credit Card
9404,94,Home Goods,72.48,9,2023-12-22,40,Online Payment
9405,5,Books,252.57,5,2023-04-14,48,Credit Card
9406,98,Groceries,180.3,3,2023-10-03,44,Debit Card
9407,22,Sports,422.29,7,2023-06-08,52,Debit Card
9408,77,Clothing,441.73,6,2023-09-15,44,Credit Card
9409,57,Home Goods,241.91,3,2023-09-01,51,Credit Card
9410,47,Home Goods,445.38,3,2023-06-11,42,Credit Card
9411,54,Groceries,230.73,4,2023-06-13,22,Debit Card
9412,3,Groceries,324.56,3,2023-09-13,38,Cash
9413,53,Groceries,89.64,6,2023-01-08,28,Debit Card
9414,84,Groceries,35.77,1,2023-07-14,36,Credit Card
9415,31,Clothing,88.44,1,2023-10-10,58,Debit Card
9416,69,Groceries,133.4,7,2023-03-01,33,Debit Card
9417,88,Home Goods,377.98,8,2023-12-20,23,Credit Card
9418,33,Home Goods,95.02,4,2023-06-21,58,Debit Card
9419,72,Books,74.02,7,2023-03-10,64,Online Payment
9420,88,Sports,464.53,2,2023-07-16,55,Cash
9421,50,Home Goods,347.51,9,2023-07-27,43,Cash
9422,84,Home Goods,241.92,9,2023-01-02,55,Online Payment
9423,16,Clothing,56.53,7,2023-03-18,45,Credit Card
9424,76,Books,427.38,5,2023-08-01,39,Debit Card
9425,77,Home Goods,63.05,7,2023-11-23,24,Online Payment
9426,39,Electronics,309.41,7,2023-12-06,18,Credit Card
9427,89,Home Goods,337.16,3,2023-03-12,58,Cash
9428,46,Sports,206.07,7,2023-05-08,65,Credit Card
9429,96,Sports,456.5,3,2023-01-19,30,Debit Card
9430,88,Books,34.84,3,2023-08-06,34,Cash
9431,47,Books,410.88,7,2023-05-19,58,Cash
9432,44,Groceries,281.36,7,2023-05-24,38,Credit Card
9433,9,Clothing,309.49,6,2023-04-19,18,Debit Card
9434,87,Sports,493.54,7,2023-10-11,34,Credit Card
9435,50,Electronics,295.5,5,2023-08-21,37,Cash
9436,77,Electronics,400.54,9,2023-10-18,47,Debit Card
9437,60,Groceries,85.23,1,2023-12-22,34,Debit Card
9438,96,Clothing,406.55,5,2023-06-02,44,Debit Card
9439,15,Clothing,382.93,3,2023-06-21,44,Debit Card
9440,36,Books,484.37,8,2023-08-05,61,Credit Card
9441,63,Home Goods,468.5,7,2023-05-08,58,Debit Card
9442,69,Electronics,114.85,1,2023-10-23,21,Cash
9443,86,Electronics,237.82,9,2023-01-21,58,Debit Card
9444,80,Electronics,456.63,5,2023-12-02,50,Online Payment
9445,41,Electronics,323.97,1,2023-12-08,18,Online Payment
9446,74,Sports,237.21,1,2023-06-19,28,Online Payment
9447,24,Clothing,63.38,8,2023-03-12,25,Cash
9448,82,Home Goods,182.36,3,2023-06-20,52,Debit Card
9449,49,Sports,335.97,9,2023-11-23,47,Online Payment
9450,18,Clothing,390.69,8,2023-08-06,54,Online Payment
9451,7,Groceries,229.11,6,2023-10-21,69,Debit Card
9452,4,Electronics,37.36,6,2023-03-27,57,Online Payment
9453,90,Home Goods,320.25,5,2023-11-28,41,Online Payment
9454,69,Clothing,461.58,2,2023-03-07,20,Credit Card
9455,60,Groceries,253.24,6,2023-05-22,48,Cash
9456,55,Electronics,464.93,8,2023-09-11,58,Credit Card
9457,16,Groceries,183.51,6,2023-07-14,55,Online Payment
9458,99,Groceries,444.32,7,2023-02-12,21,Debit Card
9459,90,Sports,395.31,2,2023-05-11,21,Cash
9460,82,Groceries,481.25,2,2023-09-16,25,Credit Card
9461,29,Sports,397.6,3,2023-06-07,53,Debit Card
9462,23,Books,167.53,7,2023-02-08,19,Online Payment
9463,14,Sports,451.28,8,2023-05-17,20,Online Payment
9464,79,Groceries,338.17,4,2023-11-19,64,Cash
9465,49,Clothing,89.41,6,2023-03-21,48,Credit Card
9466,33,Groceries,32.52,9,2023-06-13,27,Credit Card
9467,25,Groceries,189.26,7,2023-12-24,65,Credit Card
9468,21,Clothing,395.56,4,2023-08-23,43,Online Payment
9469,17,Electronics,312.93,8,2023-04-06,19,Debit Card
9470,23,Home Goods,268.29,8,2023-12-20,31,Credit Card
9471,57,Books,11.83,7,2023-06-12,19,Credit Card
9472,81,Electronics,223.4,5,2023-10-24,35,Credit Card
9473,58,Groceries,87.28,6,2023-11-23,44,Credit Card
9474,14,Electronics,232.74,3,2023-12-13,26,Cash
9475,93,Home Goods,495.97,3,2023-04-04,49,Debit Card
9476,20,Electronics,440.97,4,2023-09-10,28,Debit Card
9477,30,Home Goods,162.21,2,2023-10-28,38,Debit Card
9478,19,Electronics,300.82,6,2023-09-26,50,Credit Card
9479,53,Sports,256.03,3,2023-09-02,50,Credit Card
9480,56,Groceries,73.72,2,2023-08-05,61,Online Payment
9481,77,Home Goods,495.01,9,2023-04-12,35,Online Payment
9482,82,Books,218.34,1,2023-04-22,41,Online Payment
9483,23,Groceries,257.77,4,2023-07-20,29,Cash
9484,62,Sports,327.32,9,2023-10-07,32,Debit Card
9485,33,Electronics,103.86,5,2023-04-18,38,Debit Card
9486,18,Groceries,118.89,6,2023-08-09,65,Credit Card
9487,73,Electronics,104.35,4,2023-01-09,23,Debit Card
9488,33,Electronics,198.39,6,2023-01-01,55,Debit Card
9489,32,Groceries,107.84,7,2023-01-13,24,Credit Card
9490,61,Home Goods,463.93,6,2023-09-05,35,Debit Card
9491,54,Home Goods,360.01,6,2023-01-21,39,Debit Card
9492,17,Groceries,449.94,3,2023-12-23,49,Debit Card
9493,19,Home Goods,425.76,8,2023-12-25,54,Credit Card
9494,91,Clothing,354.54,8,2023-09-23,24,Cash
9495,70,Electronics,128.95,4,2023-06-22,68,Debit Card
9496,99,Groceries,311.51,8,2023-07-25,37,Online Payment
9497,34,Books,101.29,9,2023-12-01,30,Cash
9498,84,Sports,74.91,5,2023-03-13,53,Cash
9499,25,Groceries,319.96,3,2023-04-20,46,Credit Card
9500,68,Groceries,316.07,7,2023-01-19,60,Cash
9501,74,Electronics,86.74,4,2023-08-28,61,Online Payment
9502,74,Sports,182.69,8,2023-07-19,38,Credit Card
9503,88,Electronics,42.48,3,2023-05-20,19,Credit Card
9504,85,Books,360.71,1,2023-09-20,61,Credit Card
9505,11,Home Goods,493.87,5,2023-03-07,46,Credit Card
9506,91,Groceries,372.55,6,2023-03-10,36,Credit Card
9507,16,Electronics,423.63,9,2023-03-03,51,Online Payment
9508,90,Books,243.41,3,2023-12-16,25,Cash
9509,61,Books,56.84,6,2023-08-11,49,Credit Card
9510,94,Clothing,366.04,8,2023-02-26,30,Credit Card
9511,80,Groceries,135.69,4,2023-07-26,35,Debit Card
9512,7,Books,200.26,6,2023-07-23,21,Debit Card
9513,16,Home Goods,354.52,3,2023-01-24,35,Credit Card
9514,99,Electronics,453.34,9,2023-01-20,64,Debit Card
9515,16,Electronics,248.26,6,2023-11-06,31,Debit Card
9516,40,Clothing,481.19,2,2023-04-14,64,Cash
9517,12,Home Goods,264.75,7,2023-10-16,65,Online Payment
9518,35,Books,70.03,7,2023-11-10,25,Cash
9519,21,Clothing,264.03,1,2023-10-09,36,Cash
9520,50,Books,431.71,4,2023-05-11,41,Debit Card
9521,43,Books,273.64,1,2023-07-07,66,Debit Card
9522,100,Groceries,376.4,6,2023-01-07,33,Credit Card
9523,17,Sports,278.5,5,2023-03-23,54,Online Payment
9524,32,Books,277.57,3,2023-03-02,18,Debit Card
9525,41,Electronics,149.53,9,2023-02-25,62,Debit Card
9526,6,Books,108.62,9,2023-08-21,32,Debit Card
9527,88,Clothing,146.67,6,2023-08-20,26,Cash
9528,27,Books,226.01,6,2023-04-04,59,Online Payment
9529,20,Electronics,406.7,9,2023-05-26,35,Credit Card
9530,25,Electronics,416.21,2,2023-10-08,21,Cash
9531,66,Clothing,90.06,1,2023-03-06,59,Online Payment
9532,9,Electronics,280.9,3,2023-02-26,22,Debit Card
9533,92,Home Goods,213.85,8,2023-08-22,24,Online Payment
9534,53,Home Goods,289.76,2,2023-03-13,67,Debit Card
9535,61,Sports,327.34,8,2023-04-10,19,Cash
9536,38,Home Goods,147.01,6,2023-03-11,20,Debit Card
9537,3,Clothing,460.43,4,2023-08-04,18,Online Payment
9538,84,Books,468.37,4,2023-11-08,35,Credit Card
9539,70,Home Goods,61.63,7,2023-02-10,24,Debit Card
9540,97,Sports,354.48,7,2023-04-19,63,Online Payment
9541,55,Groceries,26.28,9,2023-08-20,23,Cash
9542,1,Groceries,32.82,4,2023-12-05,51,Cash
9543,70,Clothing,479.32,9,2023-06-13,53,Debit Card
9544,45,Sports,350.48,4,2023-09-18,60,Debit Card
9545,98,Home Goods,169.03,2,2023-12-02,22,Online Payment
9546,47,Sports,338.24,7,2023-06-28,58,Online Payment
9547,79,Electronics,424.46,9,2023-12-23,38,Cash
9548,26,Sports,436.74,2,2023-08-22,67,Credit Card
9549,14,Home Goods,20.05,6,2023-05-13,40,Cash
9550,54,Clothing,410.93,6,2023-06-12,52,Cash
9551,71,Electronics,428.07,3,2023-10-16,18,Credit Card
9552,46,Sports,301.83,8,2023-09-07,60,Cash
9553,31,Groceries,245.15,5,2023-11-17,52,Online Payment
9554,88,Home Goods,64.39,4,2023-05-01,36,Cash
9555,59,Clothing,127.41,4,2023-10-27,47,Credit Card
9556,95,Books,250.34,5,2023-03-24,59,Online Payment
9557,29,Home Goods,433.89,4,2023-12-08,23,Online Payment
9558,96,Sports,403.54,6,2023-03-10,59,Debit Card
9559,17,Clothing,253.01,8,2023-09-01,48,Online Payment
9560,14,Groceries,394.96,2,2023-07-14,61,Debit Card
9561,36,Electronics,385.21,7,2023-11-21,31,Debit Card
9562,58,Sports,293.72,6,2023-02-28,33,Online Payment
9563,24,Clothing,117.96,4,2023-06-03,46,Debit Card
9564,63,Electronics,180.52,2,2023-06-07,56,Debit Card
9565,91,Clothing,90.39,1,2023-03-03,59,Online Payment
9566,25,Books,13.5,8,2023-11-03,57,Debit Card
9567,59,Sports,49.46,8,2023-07-15,36,Debit Card
9568,32,Clothing,382.22,9,2023-08-18,38,Cash
9569,82,Groceries,26.41,5,2023-09-05,50,Debit Card
9570,18,Clothing,205.93,9,2023-02-23,47,Online Payment
9571,37,Sports,493.03,4,2023-12-04,31,Debit Card
9572,26,Clothing,399.67,4,2023-07-23,48,Credit Card
9573,9,Electronics,377.8,5,2023-12-10,43,Cash
9574,99,Electronics,144.61,3,2023-02-23,35,Credit Card
9575,64,Books,324.45,5,2023-10-04,21,Debit Card
9576,72,Home Goods,254.37,5,2023-09-13,53,Debit Card
9577,20,Books,315.67,4,2023-09-05,30,Online Payment
9578,54,Home Goods,223.55,5,2023-08-13,54,Credit Card
9579,86,Groceries,270.17,5,2023-04-03,27,Credit Card
9580,83,Electronics,494.31,9,2023-03-28,54,Cash
9581,30,Home Goods,171.36,1,2023-12-02,47,Online Payment
9582,53,Clothing,116.06,7,2023-02-08,58,Online Payment
9583,92,Groceries,229.76,1,2023-10-27,21,Cash
9584,99,Sports,266.92,1,2023-03-19,27,Debit Card
9585,63,Home Goods,51.96,3,2023-03-05,59,Credit Card
9586,11,Books,404.93,5,2023-01-01,61,Debit Card
9587,31,Home Goods,216.81,9,2023-05-19,57,Online Payment
9588,49,Books,212.46,9,2023-07-08,57,Cash
9589,100,Books,332.83,1,2023-03-27,45,Online Payment
9590,94,Electronics,388.89,3,2023-03-15,19,Online Payment
9591,87,Groceries,493.11,1,2023-07-07,44,Cash
9592,19,Books,95.02,1,2023-10-21,46,Cash
9593,12,Electronics,179.32,9,2023-09-12,23,Online Payment
9594,15,Electronics,92.45,2,2023-10-14,40,Credit Card
9595,31,Books,441.62,1,2023-11-12,29,Online Payment
9596,43,Groceries,278.76,6,2023-09-05,58,Debit Card
9597,37,Clothing,427.7,2,2023-11-17,25,Cash
9598,79,Home Goods,492.76,5,2023-11-19,27,Cash
9599,29,Electronics,279.6,3,2023-08-03,34,Debit Card
9600,26,Home Goods,67.89,5,2023-08-05,18,Credit Card
9601,2,Groceries,187.02,8,2023-08-25,20,Online Payment
9602,84,Clothing,27.73,6,2023-06-10,61,Debit Card
9603,15,Sports,426.16,8,2023-06-25,63,Debit Card
9604,4,Clothing,18.76,6,2023-05-09,45,Online Payment
9605,86,Groceries,300.17,4,2023-11-06,59,Credit Card
9606,50,Clothing,62.01,4,2023-11-09,53,Online Payment
9607,38,Sports,13.7,3,2023-04-27,65,Debit Card
9608,23,Electronics,135.51,8,2023-01-22,43,Cash
9609,59,Clothing,280.41,9,2023-07-02,42,Debit Card
9610,90,Books,46.79,8,2023-06-04,51,Cash
9611,75,Books,311.3,9,2023-03-11,20,Online Payment
9612,28,Groceries,339.28,9,2023-10-21,45,Credit Card
9613,66,Clothing,485.15,3,2023-09-24,46,Debit Card
9614,8,Sports,450.77,4,2023-03-19,30,Debit Card
9615,29,Groceries,287.73,3,2023-10-21,59,Online Payment
9616,11,Clothing,398.75,5,2023-09-01,56,Online Payment
9617,18,Groceries,188.18,9,2023-04-24,37,Online Payment
9618,55,Books,297.0,3,2023-08-19,39,Debit Card
9619,50,Sports,207.64,6,2023-09-06,30,Online Payment
9620,14,Electronics,175.15,4,2023-10-21,25,Online Payment
9621,74,Sports,366.54,1,2023-03-08,59,Online Payment
9622,99,Electronics,155.37,8,2023-03-21,36,Online Payment
9623,9,Home Goods,196.47,3,2023-04-22,22,Cash
9624,99,Books,189.91,8,2023-10-23,22,Cash
9625,11,Books,436.5,5,2023-10-22,51,Cash
9626,63,Books,93.5,8,2023-10-06,66,Debit Card
9627,76,Sports,196.92,1,2023-03-07,51,Debit Card
9628,67,Electronics,445.06,6,2023-04-24,28,Cash
9629,53,Home Goods,17.5,3,2023-04-05,55,Online Payment
9630,39,Home Goods,474.45,5,2023-10-27,24,Debit Card
9631,78,Home Goods,450.46,4,2023-08-07,33,Debit Card
9632,56,Groceries,214.75,9,2023-01-11,35,Online Payment
9633,28,Sports,329.98,3,2023-07-28,23,Cash
9634,75,Sports,495.62,7,2023-05-14,67,Credit Card
9635,39,Books,281.92,4,2023-10-22,68,Online Payment
9636,25,Sports,57.48,3,2023-03-01,18,Credit Card
9637,21,Sports,428.28,3,2023-01-27,40,Online Payment
9638,10,Groceries,75.73,4,2023-08-02,67,Cash
9639,43,Sports,136.06,7,2023-04-16,55,Credit Card
9640,15,Electronics,438.02,9,2023-08-23,25,Credit Card
9641,83,Home Goods,135.45,6,2023-08-07,29,Debit Card
9642,48,Groceries,375.09,1,2023-12-06,22,Credit Card
9643,86,Groceries,229.36,8,2023-02-10,60,Debit Card
9644,21,Books,382.28,2,2023-01-09,44,Debit Card
9645,60,Sports,123.85,9,2023-12-25,62,Credit Card
9646,96,Home Goods,215.59,3,2023-10-22,67,Debit Card
9647,50,Electronics,165.9,7,2023-03-09,38,Credit Card
9648,23,Home Goods,132.03,6,2023-11-13,64,Debit Card
9649,13,Clothing,164.07,9,2023-11-08,60,Online Payment
9650,69,Home Goods,168.27,3,2023-02-26,54,Cash
9651,4,Electronics,478.14,2,2023-11-24,30,Debit Card
9652,92,Electronics,271.28,3,2023-07-16,36,Cash
9653,78,Electronics,236.41,4,2023-04-27,30,Credit Card
9654,72,Groceries,256.63,5,2023-08-12,39,Online Payment
9655,9,Groceries,498.1,6,2023-05-11,63,Credit Card
9656,35,Clothing,330.26,7,2023-02-10,49,Debit Card
9657,21,Home Goods,354.71,3,2023-12-01,20,Cash
9658,58,Sports,163.67,9,2023-03-07,26,Debit Card
9659,18,Books,241.05,3,2023-01-01,55,Debit Card
9660,97,Clothing,100.19,3,2023-10-05,65,Cash
9661,72,Sports,345.74,8,2023-05-26,40,Credit Card
9662,81,Sports,178.8,3,2023-01-06,66,Debit Card
9663,43,Clothing,376.66,7,2023-06-12,43,Credit Card
9664,95,Home Goods,114.45,1,2023-10-13,24,Cash
9665,98,Books,207.72,1,2023-06-21,27,Online Payment
9666,6,Sports,240.88,5,2023-01-15,22,Credit Card
9667,86,Groceries,91.6,9,2023-02-10,33,Cash
9668,78,Groceries,44.1,8,2023-01-10,26,Credit Card
9669,67,Clothing,165.36,2,2023-06-06,67,Online Payment
9670,12,Books,277.0,8,2023-01-26,69,Online Payment
9671,100,Books,329.81,9,2023-10-08,42,Credit Card
9672,12,Sports,218.38,4,2023-07-01,56,Cash
9673,66,Clothing,255.14,9,2023-09-11,55,Online Payment
9674,2,Books,276.16,4,2023-08-04,32,Credit Card
9675,15,Books,260.84,8,2023-09-15,49,Credit Card
9676,23,Groceries,54.26,7,2023-05-21,69,Cash
9677,29,Clothing,208.45,7,2023-01-04,52,Credit Card
9678,81,Sports,110.12,9,2023-01-08,41,Debit Card
9679,96,Sports,271.53,8,2023-01-02,53,Credit Card
9680,7,Groceries,381.46,6,2023-09-20,57,Cash
9681,94,Electronics,293.95,4,2023-11-06,58,Online Payment
9682,28,Electronics,118.69,5,2023-05-23,67,Cash
9683,14,Books,111.8,4,2023-11-20,43,Debit Card
9684,44,Home Goods,28.13,1,2023-06-12,54,Online Payment
9685,30,Groceries,218.93,6,2023-05-06,58,Debit Card
9686,81,Home Goods,222.1,9,2023-10-11,40,Online Payment
9687,32,Books,125.85,7,2023-04-16,36,Debit Card
9688,70,Groceries,384.49,4,2023-10-05,63,Online Payment
9689,88,Sports,199.38,1,2023-11-06,28,Credit Card
9690,6,Groceries,338.01,8,2023-09-16,68,Cash
9691,27,Clothing,323.63,2,2023-03-08,64,Debit Card
9692,82,Home Goods,306.32,2,2023-03-02,35,Online Payment
9693,88,Groceries,454.95,7,2023-12-09,45,Online Payment
9694,24,Home Goods,17.79,8,2023-03-14,32,Online Payment
9695,34,Books,43.34,2,2023-04-06,59,Cash
9696,40,Groceries,363.85,2,2023-11-07,57,Online Payment
9697,47,Electronics,183.23,4,2023-07-22,49,Cash
9698,79,Home Goods,493.4,9,2023-06-28,32,Cash
9699,75,Sports,116.04,9,2023-04-20,60,Online Payment
9700,86,Sports,99.88,8,2023-03-10,54,Credit Card
9701,24,Groceries,298.23,7,2023-04-25,20,Online Payment
9702,65,Sports,146.92,8,2023-02-24,57,Credit Card
9703,18,Sports,176.84,7,2023-12-10,68,Debit Card
9704,44,Home Goods,461.3,3,2023-10-01,29,Debit Card
9705,76,Groceries,22.86,4,2023-11-14,33,Online Payment
9706,57,Home Goods,270.32,2,2023-05-13,22,Cash
9707,28,Groceries,174.1,8,2023-02-25,64,Debit Card
9708,71,Sports,179.54,8,2023-08-12,22,Cash
9709,23,Groceries,131.43,7,2023-08-23,61,Online Payment
9710,85,Books,76.08,9,2023-03-01,42,Online Payment
9711,34,Groceries,26.9,7,2023-11-09,69,Debit Card
9712,11,Clothing,493.97,3,2023-04-02,28,Cash
9713,86,Groceries,333.58,8,2023-11-15,57,Debit Card
9714,35,Clothing,390.83,3,2023-01-04,27,Online Payment
9715,93,Home Goods,41.85,1,2023-07-06,54,Online Payment
9716,42,Clothing,17.27,1,2023-04-26,25,Online Payment
9717,28,Home Goods,304.14,4,2023-08-11,37,Credit Card
9718,82,Groceries,364.68,2,2023-11-07,54,Online Payment
9719,78,Home Goods,203.48,8,2023-11-15,52,Debit Card
9720,82,Sports,200.0,1,2023-09-03,46,Cash
9721,92,Books,198.39,6,2023-06-10,50,Online Payment
9722,24,Groceries,84.85,4,2023-03-08,44,Debit Card
9723,8,Clothing,379.42,8,2023-03-11,63,Online Payment
9724,53,Books,115.44,3,2023-07-13,24,Cash
9725,72,Electronics,168.96,5,2023-09-03,40,Online Payment
9726,4,Books,338.92,7,2023-09-19,67,Debit Card
9727,91,Groceries,10.05,1,2023-04-06,44,Cash
9728,100,Books,385.47,4,2023-11-12,22,Online Payment
9729,5,Books,450.56,2,2023-07-08,59,Debit Card
9730,97,Sports,35.29,4,2023-05-01,28,Credit Card
9731,49,Home Goods,299.9,2,2023-03-15,26,Cash
9732,98,Books,210.14,2,2023-11-07,62,Online Payment
9733,30,Clothing,48.45,7,2023-08-11,18,Credit Card
9734,72,Clothing,344.29,8,2023-09-15,61,Cash
9735,63,Sports,310.04,7,2023-05-18,46,Cash
9736,47,Books,324.9,9,2023-07-16,22,Online Payment
9737,26,Books,408.61,8,2023-05-26,33,Credit Card
9738,57,Sports,150.59,8,2023-05-04,31,Credit Card
9739,37,Groceries,341.76,6,2023-02-18,57,Credit Card
9740,98,Electronics,374.23,5,2023-03-10,34,Credit Card
9741,7,Electronics,92.72,1,2023-01-10,26,Debit Card
9742,40,Home Goods,478.96,2,2023-07-19,68,Credit Card
9743,92,Clothing,176.59,1,2023-12-24,49,Credit Card
9744,39,Groceries,359.72,9,2023-10-26,50,Credit Card
9745,62,Clothing,379.47,4,2023-04-21,59,Online Payment
9746,92,Groceries,256.98,3,2023-01-21,24,Cash
9747,78,Sports,73.07,2,2023-11-25,56,Cash
9748,53,Home Goods,145.07,7,2023-04-08,38,Cash
9749,4,Sports,124.78,6,2023-10-07,32,Debit Card
9750,82,Clothing,264.13,7,2023-08-01,51,Online Payment
9751,25,Home Goods,138.02,1,2023-05-16,21,Credit Card
9752,7,Books,277.92,1,2023-07-15,29,Credit Card
9753,28,Groceries,151.22,4,2023-03-13,51,Debit Card
9754,69,Groceries,10.48,5,2023-12-21,41,Credit Card
9755,67,Home Goods,188.0,2,2023-05-14,38,Cash
9756,95,Sports,307.36,6,2023-08-20,55,Cash
9757,20,Home Goods,389.11,2,2023-09-22,60,Online Payment
9758,83,Sports,23.9,7,2023-05-07,66,Credit Card
9759,11,Home Goods,136.57,2,2023-10-01,58,Credit Card
9760,67,Sports,492.88,1,2023-10-03,45,Credit Card
9761,87,Electronics,138.29,9,2023-08-10,20,Cash
9762,7,Home Goods,390.83,4,2023-04-21,18,Debit Card
9763,23,Sports,259.59,1,2023-02-23,57,Debit Card
9764,61,Books,69.87,8,2023-01-27,28,Cash
9765,71,Clothing,325.27,9,2023-04-03,69,Credit Card
9766,34,Clothing,483.51,6,2023-04-18,37,Cash
9767,19,Home Goods,444.55,4,2023-12-16,23,Credit Card
9768,58,Home Goods,348.24,2,2023-05-20,60,Online Payment
9769,9,Groceries,260.95,8,2023-04-27,56,Cash
9770,48,Sports,166.47,3,2023-01-13,58,Credit Card
9771,82,Home Goods,184.91,6,2023-06-20,53,Cash
9772,41,Clothing,179.64,6,2023-09-19,41,Credit Card
9773,48,Clothing,461.82,1,2023-03-13,63,Debit Card
9774,45,Clothing,113.54,7,2023-03-04,47,Online Payment
9775,25,Sports,195.23,7,2023-04-20,60,Online Payment
9776,78,Electronics,221.66,5,2023-09-17,59,Debit Card
9777,25,Home Goods,210.36,2,2023-01-18,18,Credit Card
9778,19,Electronics,12.06,4,2023-10-12,43,Credit Card
9779,39,Sports,142.78,7,2023-11-04,27,Online Payment
9780,79,Books,254.3,6,2023-08-10,37,Debit Card
9781,80,Home Goods,382.64,9,2023-01-18,34,Credit Card
9782,27,Groceries,289.04,8,2023-10-11,33,Debit Card
9783,74,Home Goods,198.58,5,2023-08-14,49,Cash
9784,63,Home Goods,335.92,7,2023-10-02,26,Online Payment
9785,68,Home Goods,336.29,3,2023-06-03,48,Debit Card
9786,19,Home Goods,131.48,4,2023-01-02,44,Debit Card
9787,28,Books,60.85,7,2023-04-09,39,Credit Card
9788,85,Home Goods,403.56,1,2023-05-09,66,Online Payment
9789,78,Sports,269.59,9,2023-04-06,64,Cash
9790,33,Home Goods,96.5,7,2023-10-25,38,Cash
9791,10,Books,138.41,9,2023-03-08,54,Online Payment
9792,83,Sports,385.55,7,2023-06-25,59,Online Payment
9793,30,Home Goods,330.1,5,2023-02-01,59,Online Payment
9794,22,Home Goods,473.13,1,2023-06-19,42,Online Payment
9795,3,Sports,237.82,7,2023-02-11,20,Debit Card
9796,82,Home Goods,35.57,9,2023-05-15,20,Online Payment
9797,75,Books,353.21,3,2023-09-17,21,Debit Card
9798,48,Clothing,134.91,5,2023-06-27,62,Online Payment
9799,2,Home Goods,168.69,3,2023-08-20,59,Online Payment
9800,76,Groceries,106.36,1,2023-10-19,54,Cash
9801,54,Sports,161.38,8,2023-12-04,51,Credit Card
9802,6,Books,416.45,7,2023-11-06,27,Online Payment
9803,40,Home Goods,292.59,8,2023-11-01,64,Cash
9804,93,Home Goods,63.49,3,2023-07-20,48,Cash
9805,94,Sports,297.44,5,2023-02-19,42,Online Payment
9806,2,Electronics,320.45,7,2023-07-16,19,Cash
9807,73,Books,443.56,9,2023-06-10,26,Cash
9808,2,Books,431.23,6,2023-10-09,47,Credit Card
9809,93,Clothing,40.81,3,2023-11-16,42,Debit Card
9810,97,Clothing,434.68,7,2023-11-03,48,Debit Card
9811,74,Home Goods,34.93,7,2023-12-27,46,Credit Card
9812,98,Sports,85.52,3,2023-12-08,31,Online Payment
9813,55,Groceries,64.66,5,2023-03-22,45,Credit Card
